"player_id","player_name","team_id","team_name","jersey_number","position_primary","positions_played","is_starter","minutes_played","shots","shots_on_target","goals","assists","key_passes","fouls_committed","fouls_won","yellow_cards","red_cards","xg_total","opponent_name","match_id","competition_name","season_name","competition_stage","match_date","kick_off","referee_name","stadium_name"
5737,"Steven N''Kemboanza Mike Christopher Nzonzi",771,"France",15,"Left Defensive Midfield","Left Defensive Midfield",FALSE,40.9,0,0,0,0,0,0,1,0,0,0,"Croatia","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
20004,"Paul Pogba",771,"France",6,"Right Defensive Midfield","Right Defensive Midfield",TRUE,95,2,1,1,0,1,2,3,0,0,0.1385,"Croatia","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
3444,"Danijel Subašić",785,"Croatia",23,"Goalkeeper","Goalkeeper",TRUE,95,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
3471,"Dejan Lovren",785,"Croatia",6,"Right Center Back","Right Center Back",TRUE,95,2,0,0,0,0,0,2,0,0,0.1018,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5456,"Mateo Kovačić",785,"Croatia",8,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5457,"Ivan Strinić",785,"Croatia",3,"Left Back","Left Back",TRUE,80.8,0,0,0,0,1,1,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5459,"Marko Pjaca",785,"Croatia",20,"Left Back","Left Back",FALSE,14.2,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5460,"Andrej Kramarić",785,"Croatia",9,"Right Wing","Right Wing",FALSE,24.6,0,0,0,0,2,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5461,"Šime Vrsaljko",785,"Croatia",2,"Right Back","Right Back",TRUE,95,2,0,0,0,0,2,0,1,0,0.0223,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5463,"Luka Modrić",785,"Croatia",10,"Right Center Midfield","Right Center Midfield",TRUE,95,0,0,0,0,3,2,3,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5465,"Ante Rebić",785,"Croatia",18,"Right Wing","Right Wing",TRUE,70.4,3,1,0,0,0,2,2,0,0,0.209,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5468,"Domagoj Vida",785,"Croatia",21,"Left Center Back","Left Center Back",TRUE,95,2,0,0,1,0,0,0,0,0,0.2688,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5469,"Marcelo Brozović",785,"Croatia",11,"Center Defensive Midfield","Center Defensive Midfield",TRUE,95,0,0,0,0,1,2,2,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5470,"Ivan Rakitić",785,"Croatia",7,"Left Center Midfield","Left Center Midfield",TRUE,95,3,0,0,0,2,1,2,0,0,0.119,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5472,"Mario Mandžukić",785,"Croatia",17,"Center Forward","Center Forward",TRUE,95,1,1,1,0,1,2,2,0,0,0.5632,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5474,"Ivan Perišić",785,"Croatia",4,"Left Wing","Left Wing",TRUE,95,2,1,1,0,1,2,1,0,0,0.1962,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
5739,"Vedran Ćorluka",785,"Croatia",5,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
6305,"Milan Badelj",785,"Croatia",19,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
6307,"Duje Ćaleta-Car",785,"Croatia",15,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
6308,"Josip Pivarić",785,"Croatia",22,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
6309,"Tin Jedvaj",785,"Croatia",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
6310,"Filip Bradarić",785,"Croatia",14,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
6311,"Lovre Kalinić",785,"Croatia",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
16531,"Dominik Livaković",785,"Croatia",1,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"France","8658","FIFA World Cup 2018","2018","Final","2018-07-15","17:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki"
3064,"David Josué Jiménez Silva",772,"Spain",21,"Center Attacking Midfield","Center Attacking Midfield",TRUE,66.2,1,0,0,0,0,0,0,0,0,0.1679,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
3333,"David de Gea Quintana",772,"Spain",1,"Goalkeeper","Goalkeeper",TRUE,121.1,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
3498,"Ignacio Monreal Eraso",772,"Spain",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
3957,"César Azpilicueta Tanco",772,"Spain",14,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
4926,"Francisco Román Alarcón Suárez",772,"Spain",22,"Left Midfield","Left Midfield",TRUE,121.1,1,0,0,0,2,0,9,0,0,0.032,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5198,"Diego da Silva Costa",772,"Spain",19,"Center Forward","Center Forward",TRUE,79,3,2,0,0,1,1,0,0,0,0.1489,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5199,"Jorge Resurrección Merodio",772,"Spain",8,"Right Defensive Midfield","Right Defensive Midfield",TRUE,121.1,1,0,0,0,3,0,0,0,0,0.012,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5200,"Lucas Vázquez Iglesias",772,"Spain",11,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5201,"Sergio Ramos García",772,"Spain",15,"Left Center Back","Left Center Back",TRUE,121.1,1,0,0,0,1,3,0,0,0,0.0728,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5202,"José Ignacio Fernández Iglesias",772,"Spain",4,"Right Back","Right Back",TRUE,69.5,0,0,0,0,3,0,1,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5203,"Sergio Busquets i Burgos",772,"Spain",5,"Left Defensive Midfield","Left Defensive Midfield",TRUE,121.1,2,0,0,0,0,0,3,0,0,0.0955,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5208,"Thiago Alcântara do Nascimento",772,"Spain",10,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5211,"Jordi Alba Ramos",772,"Spain",18,"Left Back","Left Back",TRUE,121.1,2,1,0,0,1,0,3,0,0,0.1254,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5213,"Gerard Piqué Bernabéu",772,"Spain",3,"Right Center Back","Right Center Back",TRUE,121.1,3,1,0,0,1,1,1,1,0,0.1555,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5216,"Andrés Iniesta Luján",772,"Spain",6,"Center Attacking Midfield","Center Attacking Midfield",FALSE,54.9,2,1,0,0,3,0,0,0,0,0.1092,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5217,"Iago Aspas Juncal",772,"Spain",17,"Center Forward","Center Forward",FALSE,42.1,2,1,0,0,3,0,0,0,0,0.0596,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5718,"Rodrigo Moreno Machado",772,"Spain",9,"Right Midfield","Right Midfield",FALSE,17.8,3,2,0,0,0,1,0,0,0,0.2258,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5719,"Marco Asensio Willemsen",772,"Spain",20,"Right Midfield","Right Midfield",TRUE,103.3,2,1,0,0,2,0,2,0,0,0.1539,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5721,"Daniel Carvajal Ramos",772,"Spain",2,"Right Back","Right Back",FALSE,51.6,1,0,0,0,0,0,0,0,0,0.0827,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
6381,"Saúl Ñíguez Esclapez",772,"Spain",7,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
6395,"Kepa Arrizabalaga Revuelta",772,"Spain",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
6689,"Álvaro Odriozola Arzallus",772,"Spain",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
7028,"José Manuel Reina Páez",772,"Spain",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Russia","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5170,"Mário Figueira Fernandes",796,"Russia",2,"Right Midfield","Right Back;Right Midfield",TRUE,121.1,0,0,0,0,0,1,2,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5171,"Roman Zobnin",796,"Russia",11,"Left Center Midfield","Center Defensive Midfield;Left Center Midfield;Right Midfield",TRUE,121.1,1,0,0,0,2,5,0,1,0,0.0235,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5172,"Igor Akinfeev",796,"Russia",1,"Goalkeeper","Goalkeeper",TRUE,121.1,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5174,"Sergei Ignashevich",796,"Russia",4,"Center Back","Center Back;Left Center Back",TRUE,121.1,0,0,0,0,0,1,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5175,"Ilya Kutepov",796,"Russia",3,"Right Center Back","Right Center Back",TRUE,121.1,0,0,0,0,0,1,0,1,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5177,"Aleksandr Golovin",796,"Russia",17,"Left Center Forward","Left Center Forward;Right Center Midfield",TRUE,121.1,1,0,0,0,0,5,0,0,0,0.1344,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5179,"Daler Kuzyaev",796,"Russia",7,"Right Center Midfield","Center Defensive Midfield;Right Center Midfield",TRUE,96.3,0,0,0,0,1,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5180,"Alan Dzagoev",796,"Russia",9,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5181,"Yury Gazinskiy",796,"Russia",8,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5182,"Aleksandr Samedov",796,"Russia",19,"Right Center Forward","Left Center Midfield;Right Center Forward",TRUE,60,0,0,0,0,1,2,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5186,"Denis Cheryshev",796,"Russia",6,"Left Center Midfield","Left Center Midfield;Left Midfield",FALSE,61.1,1,0,0,0,0,1,0,0,0,0.221,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5193,"Yuri Zhirkov",796,"Russia",18,"Left Midfield","Left Midfield",TRUE,45,1,0,0,0,0,1,0,0,0,0.0069,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5194,"Fyodor Smolov",796,"Russia",10,"Secondary Striker","Secondary Striker",FALSE,57.1,1,0,0,0,0,1,0,0,0,0.0328,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5195,"Artem Dzyuba",796,"Russia",22,"Center Forward","Center Forward;Secondary Striker",TRUE,64,2,1,1,0,0,1,2,0,0,0.8462,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
5677,"Fedor Kudryashov",796,"Russia",13,"Left Center Back","Left Center Back;Left Center Midfield;Left Midfield",TRUE,121.1,0,0,0,0,1,1,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
6299,"Aleksey Miranchuk",796,"Russia",15,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
6353,"Vladimir Granat",796,"Russia",14,"Left Midfield","Left Back;Left Midfield",FALSE,76.1,0,0,0,0,0,0,1,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
6354,"Aleksandr Erokhin",796,"Russia",21,"Center Defensive Midfield","Center Defensive Midfield;Right Wing",FALSE,24.9,1,0,0,0,0,1,0,0,0,0.1414,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
15994,"Anton Miranchuk",796,"Russia",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
16305,"Andrey Lunev",796,"Russia",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
34588,"Andrey Semenov",796,"Russia",5,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
42882,"Vladimir Gabulov",796,"Russia",20,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Spain","7582","FIFA World Cup 2018","2018","Round of 16","2018-07-01","14:00:00.000","Björn Kuipers","Stadion Luzhniki"
2954,"Youri Tielemans",782,"Belgium",17,"Right Center Forward","Right Attacking Midfield;Right Center Forward",FALSE,7.8,0,0,0,1,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3037,"Mousa Sidi Yaya Dembélé",782,"Belgium",19,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3077,"Jan Vertonghen",782,"Belgium",5,"Left Center Back","Left Center Back",TRUE,93.1,0,0,0,0,0,1,2,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3089,"Kevin De Bruyne",782,"Belgium",7,"Right Center Midfield","Left Attacking Midfield;Left Center Midfield;Right Center Midfield",TRUE,93.1,0,0,0,0,4,0,1,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3101,"Vincent Kompany",782,"Belgium",4,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3176,"Thomas Meunier",782,"Belgium",15,"Right Midfield","Right Midfield",TRUE,93.1,2,1,0,1,1,3,0,0,0,0.0551,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3289,"Romelu Lukaku Menama",782,"Belgium",9,"Center Forward","Center Forward",TRUE,57.1,2,2,2,0,2,1,0,0,0,0.5326,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3296,"Marouane Fellaini-Bakkioui",782,"Belgium",8,"Center Forward","Center Defensive Midfield;Center Forward;Right Defensive Midfield",FALSE,35,0,0,0,0,0,1,2,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3457,"Michy Batshuayi Tunga",782,"Belgium",21,"Left Center Forward","Center Forward;Left Center Forward",FALSE,26,6,2,1,0,0,0,0,0,0,2.2205,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3509,"Thibaut Courtois",782,"Belgium",1,"Goalkeeper","Goalkeeper",TRUE,93.1,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3539,"Simon Mignolet",782,"Belgium",12,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3621,"Eden Hazard",782,"Belgium",10,"Left Wing","Left Center Forward;Left Wing",TRUE,67.1,4,3,2,0,3,1,4,0,0,2.0404,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
4831,"Nacer Chadli",782,"Belgium",22,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5630,"Dries Mertens",782,"Belgium",14,"Right Wing","Right Center Forward;Right Wing",TRUE,85.3,0,0,0,1,1,1,1,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5632,"Thorgan Hazard",782,"Belgium",16,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5633,"Yannick Ferreira Carrasco",782,"Belgium",11,"Left Midfield","Left Midfield",TRUE,93.1,4,3,0,0,2,2,2,0,0,0.2366,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5639,"Anga Dedryck Boyata",782,"Belgium",20,"Center Back","Center Back",TRUE,93.1,0,0,0,0,0,1,1,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5642,"Axel Witsel",782,"Belgium",6,"Left Center Midfield","Left Center Midfield;Left Defensive Midfield;Right Center Midfield",TRUE,93.1,3,0,0,0,0,2,1,0,0,0.1295,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
6330,"Adnan Januzaj",782,"Belgium",18,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
6331,"Leander Dendoncker",782,"Belgium",23,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
6332,"Thomas Vermaelen",782,"Belgium",3,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
8240,"Koen Casteels",782,"Belgium",13,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
20005,"Toby Alderweireld",782,"Belgium",2,"Right Back","Right Back;Right Center Back",TRUE,93.1,2,0,0,1,0,0,1,0,0,0.1217,"Tunisia","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
2974,"Saîf-Eddine Khaoui",777,"Tunisia",7,"Left Center Midfield","Left Center Midfield",TRUE,92.3,2,0,0,0,0,2,3,0,0,0.0344,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3196,"Wahbi Khazri",777,"Tunisia",10,"Center Forward","Center Forward",TRUE,92.5,6,2,1,1,0,0,1,0,0,0.5079,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3226,"Bassem Srarfi",777,"Tunisia",18,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3252,"Oussama Haddadi",777,"Tunisia",5,,"",FALSE,0,0,0,0,0,0,0,0,0,0,0,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3557,"Naïm Sliti",777,"Tunisia",23,"Right Center Midfield","Right Center Midfield",FALSE,34.1,1,0,0,0,1,1,1,0,0,0.0757,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
3767,"Ellyes Joris Skhiri",777,"Tunisia",17,"Center Defensive Midfield","Center Defensive Midfield",TRUE,93.1,0,0,0,0,3,4,0,0,0,0,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
4826,"Yohan Benalouane",777,"Tunisia",3,"Right Center Back","Right Center Back",FALSE,52.5,0,0,0,0,0,3,1,0,0,0,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5647,"Ali Maâloul",777,"Tunisia",12,"Left Back","Left Back",TRUE,93.1,0,0,0,0,3,0,1,0,0,0,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5648,"Farouk Ben Mustapha",777,"Tunisia",1,"Goalkeeper","Goalkeeper",TRUE,93.1,0,0,0,0,0,0,0,0,0,0,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5649,"Anice Badri",777,"Tunisia",9,"Left Center Forward","Left Center Forward;Left Wing;Right Wing",TRUE,93.1,3,2,0,0,1,0,2,0,0,0.1706,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
5650,"Ferjani Sassi",777,"Tunisia",13,"Right Center Midfield","Right Center Midfield",TRUE,59,2,0,0,0,1,1,0,1,0,0.0889,"Belgium","7552","FIFA World Cup 2018","2018","Group Stage","2018-06-23","12:00:00.000","Jair Marrufo","Otkritie Bank Arena"
