game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
31199,FIWC,2005,Group B,2006-06-10,3299,3581,1,0,,,Sven-Göran Eriksson,Aníbal Ruiz,Deutsche Bank Park,43324,Alain Georges,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/31199,,,England,Paraguay,1:0,national_team_competition
3287199,EURO,2020,Group A,2021-06-11,3381,3376,0,3,,,Şenol Güneş,Roberto Mancini,Olimpico di Roma,12916,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287199,,,Turkiye,Italy,0:3,national_team_competition
3287200,EURO,2020,Group A,2021-06-12,3864,3384,1,1,,,Rob Page,Vladimir Petkovic,Baku Olympic Stadium,8782,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287200,,,Wales,Switzerland,1:1,national_team_competition
3287201,EURO,2020,Group B,2021-06-12,3382,3448,3,0,,,Roberto Martínez,Stanislav Cherchesov,Gazprom Arena,26264,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287201,,,Belgium,Russia,3:0,national_team_competition
3287202,EURO,2020,Group B,2021-06-12,3436,3443,0,1,,,Kasper Hjulmand,Markku Kanerva,Parken,13790,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287202,,,Denmark,Finland,0:1,national_team_competition
3287203,EURO,2020,Group C,2021-06-13,3379,3699,3,2,,,Frank de Boer,Andriy Shevchenko,Amsterdam ArenA,15837,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287203,,,Netherlands,Ukraine,3:2,national_team_competition
3287204,EURO,2020,Group D,2021-06-13,3299,3556,1,0,,,Gareth Southgate,Zlatko Dalic,Wembley Stadium,18497,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287204,,,England,Croatia,1:0,national_team_competition
3287205,EURO,2020,Group E,2021-06-14,3375,3557,0,0,,,Luis Enrique,Janne Andersson,La Cartuja,10559,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287205,,,Spain,Sweden,0:0,national_team_competition
3287206,EURO,2020,Group F,2021-06-15,3377,3262,1,0,,,Didier Deschamps,Joachim Löw,Allianz Arena,13000,Carlos del Cerro Grande,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287206,,,France,Germany,1:0,national_team_competition
3287207,EURO,2020,Group A,2021-06-16,3376,3384,3,0,,,Roberto Mancini,Vladimir Petkovic,Olimpico di Roma,12445,Sergey Karasev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287207,,,Italy,Switzerland,3:0,national_team_competition
3287208,EURO,2020,Group A,2021-06-16,3381,3864,0,2,,,Şenol Güneş,Rob Page,Baku Olympic Stadium,19762,Artur Soares Dias,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287208,,,Turkiye,Wales,0:2,national_team_competition
3287209,EURO,2020,Group B,2021-06-16,3443,3448,0,1,,,Markku Kanerva,Stanislav Cherchesov,Gazprom Arena,24540,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287209,,,Finland,Russia,0:1,national_team_competition
3287210,EURO,2020,Group B,2021-06-17,3436,3382,1,2,,,Kasper Hjulmand,Roberto Martínez,Parken,23395,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287210,,,Denmark,Belgium,1:2,national_team_competition
3287211,EURO,2020,Group C,2021-06-17,3379,3383,2,0,,,Frank de Boer,Franco Foda,Amsterdam ArenA,15243,Orel Grinfeld,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287211,,,Netherlands,Austria,2:0,national_team_competition
3287212,EURO,2020,Group D,2021-06-18,3556,3445,1,1,,,Zlatko Dalic,Jaroslav Silhavy,Hampden Park,5607,Carlos del Cerro Grande,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287212,,,Croatia,Czech Republic,1:1,national_team_competition
3287213,EURO,2020,Group E,2021-06-19,3375,3442,1,1,,,Luis Enrique,Paulo Sousa,La Cartuja,11742,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287213,,,Spain,Poland,1:1,national_team_competition
3287214,EURO,2020,Group F,2021-06-19,3300,3262,2,4,,,Fernando Santos,Joachim Löw,Allianz Arena,12926,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287214,,,Portugal,Germany,2:4,national_team_competition
3287215,EURO,2020,Group A,2021-06-20,3376,3864,1,0,,,Roberto Mancini,Rob Page,Olimpico di Roma,11541,Ovidiu Hațegan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287215,,,Italy,Wales,1:0,national_team_competition
3287216,EURO,2020,Group A,2021-06-20,3384,3381,3,1,,,Vladimir Petkovic,Şenol Güneş,Baku Olympic Stadium,17138,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287216,,,Switzerland,Turkiye,3:1,national_team_competition
3287217,EURO,2020,Group B,2021-06-21,3443,3382,0,2,,,Markku Kanerva,Roberto Martínez,Gazprom Arena,18545,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287217,,,Finland,Belgium,0:2,national_team_competition
3287218,EURO,2020,Group B,2021-06-21,3448,3436,1,4,,,Stanislav Cherchesov,Kasper Hjulmand,Parken - connected by 3,23644,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287218,,,Russia,Denmark,1:4,national_team_competition
3287219,EURO,2020,Group C,2021-06-21,3699,3383,0,1,,,Andriy Shevchenko,Franco Foda,Arena Națională,10472,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287219,,,Ukraine,Austria,0:1,national_team_competition
3287220,EURO,2020,Group D,2021-06-22,3445,3299,0,1,,,Jaroslav Silhavy,Gareth Southgate,Wembley Stadium,19104,Artur Soares Dias,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287220,,,Czech Republic,England,0:1,national_team_competition
3287221,EURO,2020,Group E,2021-06-23,3557,3442,3,2,,,Janne Andersson,Paulo Sousa,Gazprom Arena,14252,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287221,,,Sweden,Poland,3:2,national_team_competition
3287222,EURO,2020,Group F,2021-06-23,3300,3377,2,2,,,Fernando Santos,Didier Deschamps,Puskás Aréna,54886,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3287222,,,Portugal,France,2:2,national_team_competition
3486422,EURO,2020,Group F,2021-06-15,3468,3300,0,3,,,Marco Rossi,Fernando Santos,Puskás Aréna,55662,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486422,,,Hungary,Portugal,0:3,national_team_competition
3486423,EURO,2020,Group E,2021-06-14,3442,3503,1,2,,,Paulo Sousa,Stefan Tarkovic,Gazprom Arena,12862,Ovidiu Hațegan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486423,,,Poland,Slovakia,1:2,national_team_competition
3486424,EURO,2020,Group C,2021-06-13,3383,5148,3,1,,,Franco Foda,Igor Angelovski,Arena Națională,9082,Andreas Ekberg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486424,,,Austria,North Macedonia,3:1,national_team_competition
3486425,EURO,2020,Group D,2021-06-14,3380,3445,0,2,,,Steve Clarke,Jaroslav Silhavy,Hampden Park,9844,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486425,,,Scotland,Czech Republic,0:2,national_team_competition
3486431,EURO,2020,Group C,2021-06-17,3699,5148,2,1,,,Andriy Shevchenko,Igor Angelovski,Arena Națională,10001,Fernando Rapallini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486431,,,Ukraine,North Macedonia,2:1,national_team_competition
3486432,EURO,2020,Group D,2021-06-18,3299,3380,0,0,,,Gareth Southgate,Steve Clarke,Wembley Stadium,20306,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486432,,,England,Scotland,0:0,national_team_competition
3486433,EURO,2020,Group E,2021-06-18,3557,3503,1,0,,,Janne Andersson,Stefan Tarkovic,Gazprom Arena,11525,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486433,,,Sweden,Slovakia,1:0,national_team_competition
3486434,EURO,2020,Group F,2021-06-19,3468,3377,1,1,,,Marco Rossi,Didier Deschamps,Puskás Aréna,55998,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486434,,,Hungary,France,1:1,national_team_competition
3486435,EURO,2020,Group C,2021-06-21,5148,3379,0,3,,,Igor Angelovski,Frank de Boer,Johan Cruijff ArenA,15227,Istvan Kovacs,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486435,,,North Macedonia,Netherlands,0:3,national_team_competition
3486436,EURO,2020,Group D,2021-06-22,3556,3380,3,1,,,Zlatko Dalic,Steve Clarke,Hampden Park,9896,Fernando Rapallini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486436,,,Croatia,Scotland,3:1,national_team_competition
3486437,EURO,2020,Group E,2021-06-23,3503,3375,0,5,,,Stefan Tarkovic,Luis Enrique,La Cartuja,11204,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486437,,,Slovakia,Spain,0:5,national_team_competition
3486438,EURO,2020,Group F,2021-06-23,3262,3468,2,2,,,Joachim Löw,Marco Rossi,Allianz Arena,12413,Sergey Karasev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3486438,,,Germany,Hungary,2:2,national_team_competition
3586029,EURO,2020,Round of 16,2021-06-26,3376,3383,2,1,,,Roberto Mancini,Franco Foda,Wembley Stadium,18910,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3586029,,,Italy,Austria,2:1,national_team_competition
3586063,EURO,2020,Round of 16,2021-06-26,3864,3436,0,4,,,Rob Page,Kasper Hjulmand,Johan Cruijff ArenA,14645,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3586063,,,Wales,Denmark,0:4,national_team_competition
3587340,EURO,2020,Round of 16,2021-06-27,3379,3445,0,2,,,Frank de Boer,Jaroslav Silhavy,Puskás Aréna,52834,Sergey Karasev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3587340,,,Netherlands,Czech Republic,0:2,national_team_competition
3587341,EURO,2020,Round of 16,2021-06-28,3556,3375,3,5,,,Zlatko Dalic,Luis Enrique,Parken - connected by 3,22771,Cüneyt Çakır,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3587341,,,Croatia,Spain,3:5,national_team_competition
3587342,EURO,2020,Round of 16,2021-06-27,3382,3300,1,0,,,Roberto Martínez,Fernando Santos,La Cartuja,11504,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3587342,,,Belgium,Portugal,1:0,national_team_competition
3587343,EURO,2020,Round of 16,2021-06-29,3557,3699,1,2,,,Janne Andersson,Andriy Shevchenko,Hampden Park,9221,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3587343,,,Sweden,Ukraine,1:2,national_team_competition
3587344,EURO,2020,Round of 16,2021-06-28,3377,3384,7,8,,,Didier Deschamps,Vladimir Petkovic,Arena Națională,22642,Fernando Rapallini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3587344,,,France,Switzerland,7:8,national_team_competition
3587345,EURO,2020,Round of 16,2021-06-29,3299,3262,2,0,,,Gareth Southgate,Joachim Löw,Wembley Stadium,41973,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3587345,,,England,Germany,2:0,national_team_competition
3590598,EURO,2020,Quarter-Finals,2021-07-02,3384,3375,2,4,,,Vladimir Petkovic,Luis Enrique,Gazprom Arena,24764,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3590598,,,Switzerland,Spain,2:4,national_team_competition
3590599,EURO,2020,Quarter-Finals,2021-07-02,3382,3376,1,2,,,Roberto Martínez,Roberto Mancini,Allianz Arena,12984,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3590599,,,Belgium,Italy,1:2,national_team_competition
3590600,EURO,2020,Quarter-Finals,2021-07-03,3445,3436,1,2,,,Jaroslav Silhavy,Kasper Hjulmand,Baku Olympic Stadium,16306,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3590600,,,Czech Republic,Denmark,1:2,national_team_competition
3590627,EURO,2020,Quarter-Finals,2021-07-03,3699,3299,0,4,,,Andriy Shevchenko,Gareth Southgate,Olimpico di Roma,11880,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3590627,,,Ukraine,England,0:4,national_team_competition
3598434,EURO,2020,Semi-Finals,2021-07-06,3376,3375,5,3,,,Roberto Mancini,Luis Enrique,Wembley Stadium,57811,Dr. Felix Brych,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3598434,,,Italy,Spain,5:3,national_team_competition
3599157,EURO,2020,Semi-Finals,2021-07-07,3299,3436,2,1,,,Gareth Southgate,Kasper Hjulmand,Wembley Stadium,64950,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3599157,,,England,Denmark,2:1,national_team_competition
3605575,EURO,2020,Final,2021-07-11,3376,3299,4,3,,,Roberto Mancini,Gareth Southgate,Wembley Stadium,67173,Björn Kuipers,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3605575,,,Italy,England,4:3,national_team_competition
3788834,FIWC,2021,Group A,2022-11-20,14162,5750,0,2,,,Félix Sánchez,Gustavo Alfaro,Al-Bayt Stadium,67372,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788834,,,Qatar,Ecuador,0:2,national_team_competition
3788835,FIWC,2021,Group A,2022-11-21,3499,3379,0,2,,,Aliou Cissé,Louis van Gaal,Al-Thumama Stadium,41721,Wilton Pereira Sampaio,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788835,,,Senegal,Netherlands,0:2,national_team_competition
3788836,FIWC,2021,Group B,2022-11-21,3299,3582,6,2,,,Gareth Southgate,Carlos Queiroz,Khalifa International Stadium,45334,Raphael Claus,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788836,,,England,Iran,6:2,national_team_competition
3788837,FIWC,2021,Group B,2022-11-21,3505,3864,1,1,,,Gregg Berhalter,Rob Page,Ahmad bin Ali Stadium,43418,Abdulrahman Ibrahim Al-Jassim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788837,,,United States,Wales,1:1,national_team_competition
3788838,FIWC,2021,Group C,2022-11-22,3437,3807,1,2,,,Lionel Scaloni,Hervé Renard,Lusail Stadium,88012,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788838,,,Argentina,Saudi Arabia,1:2,national_team_competition
3788839,FIWC,2021,Group C,2022-11-22,6303,3442,0,0,,,Gerardo Martino,Czeslaw Michniewicz,Stadium 974,39369,Chris Beath,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788839,,,Mexico,Poland,0:0,national_team_competition
3788840,FIWC,2021,Group D,2022-11-22,3377,3433,4,1,,,Didier Deschamps,Graham Arnold,Al-Janoub Stadium,40875,Victor Gomes,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788840,,,France,Australia,4:1,national_team_competition
3788841,FIWC,2021,Group D,2022-11-22,3436,3670,0,0,,,Kasper Hjulmand,Jalel Kadri,Education City Stadium,42925,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788841,,,Denmark,Tunisia,0:0,national_team_competition
3788842,FIWC,2021,Group E,2022-11-23,3375,8497,7,0,,,Luis Enrique,Luis Fernando Suárez,Al-Thumama Stadium,40013,Mohamed Abdulla Hassan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788842,,,Spain,Costa Rica,7:0,national_team_competition
3788843,FIWC,2021,Group E,2022-11-23,3262,3435,1,2,,,Hansi Flick,Hajime Moriyasu,Khalifa International Stadium,42608,Iván Barton,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788843,,,Germany,Japan,1:2,national_team_competition
3788844,FIWC,2021,Group F,2022-11-23,3382,3510,1,0,,,Roberto Martínez,John Herdman,Ahmad bin Ali Stadium,40432,Janny Sikazwe,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788844,,,Belgium,Canada,1:0,national_team_competition
3788845,FIWC,2021,Group F,2022-11-23,3575,3556,0,0,,,Walid Regragui,Zlatko Dalic,Al-Bayt Stadium,59407,Fernando Rapallini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788845,,,Morocco,Croatia,0:0,national_team_competition
3788846,FIWC,2021,Group G,2022-11-24,3439,3438,2,0,,,Tite,Dragan Stojkovic,Lusail Stadium,88103,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788846,,,Brazil,Serbia,2:0,national_team_competition
3788847,FIWC,2021,Group G,2022-11-24,3384,3434,1,0,,,Murat Yakin,Rigobert Song,Al-Janoub Stadium,39089,Facundo Tello,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788847,,,Switzerland,Cameroon,1:0,national_team_competition
3788848,FIWC,2021,Group H,2022-11-24,3300,3441,3,2,,,Fernando Santos,Otto Addo,Stadium 974,42662,Ismail Elfath,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788848,,,Portugal,Ghana,3:2,national_team_competition
3788849,FIWC,2021,Group H,2022-11-24,3449,3589,0,0,,,Diego Alonso,Paulo Bento,Education City Stadium,41663,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788849,,,Uruguay,South Korea,0:0,national_team_competition
3788859,FIWC,2021,Group A,2022-11-25,14162,3499,1,3,,,Félix Sánchez,Aliou Cissé,Al-Thumama Stadium,41797,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788859,,,Qatar,Senegal,1:3,national_team_competition
3788860,FIWC,2021,Group A,2022-11-25,3379,5750,1,1,,,Louis van Gaal,Gustavo Alfaro,Khalifa International Stadium,44833,Mustapha Ghorbal,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788860,,,Netherlands,Ecuador,1:1,national_team_competition
3788861,FIWC,2021,Group B,2022-11-25,3299,3505,0,0,,,Gareth Southgate,Gregg Berhalter,Al-Bayt Stadium,68463,Jesús Valenzuela,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788861,,,England,United States,0:0,national_team_competition
3788862,FIWC,2021,Group B,2022-11-25,3864,3582,0,2,,,Rob Page,Carlos Queiroz,Ahmad bin Ali Stadium,40875,Mario Escobar,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788862,,,Wales,Iran,0:2,national_team_competition
3788863,FIWC,2021,Group C,2022-11-26,3437,6303,2,0,,,Lionel Scaloni,Gerardo Martino,Lusail Stadium,88966,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788863,,,Argentina,Mexico,2:0,national_team_competition
3788864,FIWC,2021,Group C,2022-11-26,3442,3807,2,0,,,Czeslaw Michniewicz,Hervé Renard,Education City Stadium,44259,Wilton Pereira Sampaio,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788864,,,Poland,Saudi Arabia,2:0,national_team_competition
3788865,FIWC,2021,Group D,2022-11-26,3377,3436,2,1,,,Didier Deschamps,Kasper Hjulmand,Stadium 974,42860,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788865,,,France,Denmark,2:1,national_team_competition
3788866,FIWC,2021,Group D,2022-11-26,3670,3433,0,1,,,Jalel Kadri,Graham Arnold,Al-Janoub Stadium,41823,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788866,,,Tunisia,Australia,0:1,national_team_competition
3788867,FIWC,2021,Group E,2022-11-27,3375,3262,1,1,,,Luis Enrique,Hansi Flick,Al-Bayt Stadium,68895,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788867,,,Spain,Germany,1:1,national_team_competition
3788868,FIWC,2021,Group E,2022-11-27,3435,8497,0,1,,,Hajime Moriyasu,Luis Fernando Suárez,Ahmad bin Ali Stadium,41479,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788868,,,Japan,Costa Rica,0:1,national_team_competition
3788869,FIWC,2021,Group F,2022-11-27,3382,3575,0,2,,,Roberto Martínez,Walid Regragui,Al-Thumama Stadium,43738,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788869,,,Belgium,Morocco,0:2,national_team_competition
3788870,FIWC,2021,Group F,2022-11-27,3556,3510,4,1,,,Zlatko Dalic,John Herdman,Khalifa International Stadium,44374,Andrés Matonte,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788870,,,Croatia,Canada,4:1,national_team_competition
3788871,FIWC,2021,Group G,2022-11-28,3439,3384,1,0,,,Tite,Murat Yakin,Stadium 974,43649,Iván Barton,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788871,,,Brazil,Switzerland,1:0,national_team_competition
3788872,FIWC,2021,Group G,2022-11-28,3434,3438,3,3,,,Rigobert Song,Dragan Stojkovic,Al-Janoub Stadium,39789,Mohamed Abdulla Hassan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788872,,,Cameroon,Serbia,3:3,national_team_competition
3788873,FIWC,2021,Group H,2022-11-28,3300,3449,2,0,,,Fernando Santos,Diego Alonso,Lusail Stadium,88668,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788873,,,Portugal,Uruguay,2:0,national_team_competition
3788874,FIWC,2021,Group H,2022-11-28,3589,3441,2,3,,,Paulo Bento,Otto Addo,Education City Stadium,43983,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788874,,,South Korea,Ghana,2:3,national_team_competition
3788884,FIWC,2021,Group A,2022-11-29,5750,3499,1,2,,,Gustavo Alfaro,Aliou Cissé,Khalifa International Stadium,44569,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788884,,,Ecuador,Senegal,1:2,national_team_competition
3788885,FIWC,2021,Group A,2022-11-29,3379,14162,2,0,,,Louis van Gaal,Félix Sánchez,Al-Bayt Stadium,66784,Bakary Papa Gassama,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788885,,,Netherlands,Qatar,2:0,national_team_competition
3788886,FIWC,2021,Group B,2022-11-29,3582,3505,0,1,,,Carlos Queiroz,Gregg Berhalter,Al-Thumama Stadium,42127,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788886,,,Iran,United States,0:1,national_team_competition
3788887,FIWC,2021,Group B,2022-11-29,3864,3299,0,3,,,Rob Page,Gareth Southgate,Ahmad bin Ali Stadium,44297,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788887,,,Wales,England,0:3,national_team_competition
3788888,FIWC,2021,Group C,2022-11-30,3807,6303,1,2,,,Hervé Renard,Gerardo Martino,Lusail Stadium,84985,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788888,,,Saudi Arabia,Mexico,1:2,national_team_competition
3788889,FIWC,2021,Group C,2022-11-30,3442,3437,0,2,,,Czeslaw Michniewicz,Lionel Scaloni,Stadium 974,44089,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788889,,,Poland,Argentina,0:2,national_team_competition
3788890,FIWC,2021,Group D,2022-11-30,3433,3436,1,0,,,Graham Arnold,Kasper Hjulmand,Al-Janoub Stadium,41232,Mustapha Ghorbal,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788890,,,Australia,Denmark,1:0,national_team_competition
3788891,FIWC,2021,Group D,2022-11-30,3670,3377,1,0,,,Jalel Kadri,Didier Deschamps,Education City Stadium,43627,Matt Conger,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788891,,,Tunisia,France,1:0,national_team_competition
3788892,FIWC,2021,Group E,2022-12-01,8497,3262,2,4,,,Luis Fernando Suárez,Hansi Flick,Al-Bayt Stadium,67054,Stéphanie Frappart,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788892,,,Costa Rica,Germany,2:4,national_team_competition
3788893,FIWC,2021,Group E,2022-12-01,3435,3375,2,1,,,Hajime Moriyasu,Luis Enrique,Khalifa International Stadium,44851,Victor Gomes,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788893,,,Japan,Spain,2:1,national_team_competition
3788894,FIWC,2021,Group F,2022-12-01,3510,3575,1,2,,,John Herdman,Walid Regragui,Al-Thumama Stadium,43102,Raphael Claus,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788894,,,Canada,Morocco,1:2,national_team_competition
3788895,FIWC,2021,Group F,2022-12-01,3556,3382,0,0,,,Zlatko Dalic,Roberto Martínez,Ahmad bin Ali Stadium,43984,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788895,,,Croatia,Belgium,0:0,national_team_competition
3788896,FIWC,2021,Group G,2022-12-02,3438,3384,2,3,,,Dragan Stojkovic,Murat Yakin,Stadium 974,41378,Fernando Rapallini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788896,,,Serbia,Switzerland,2:3,national_team_competition
3788897,FIWC,2021,Group G,2022-12-02,3434,3439,1,0,,,Rigobert Song,Tite,Lusail Stadium,85986,Ismail Elfath,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788897,,,Cameroon,Brazil,1:0,national_team_competition
3788898,FIWC,2021,Group H,2022-12-02,3441,3449,0,2,,,Otto Addo,Diego Alonso,Al-Janoub Stadium,43443,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788898,,,Ghana,Uruguay,0:2,national_team_competition
3788899,FIWC,2021,Group H,2022-12-02,3589,3300,2,1,,,Paulo Bento,Fernando Santos,Education City Stadium,44097,Facundo Tello,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3788899,,,South Korea,Portugal,2:1,national_team_competition
38116,FIWC,2005,Group B,2006-06-10,7149,3557,0,0,,,Hans Hagelstein,Lars Lagerbäck,SIGNAL IDUNA PARK,60285,Shamsul Maidin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/38116,,,Trinidad and Tobago,Sweden,0:0,national_team_competition
38133,FIWC,2005,Group C,2006-06-10,3437,3591,2,1,,,José Néstor Pekerman,Henri Michel,Volksparkstadion,45442,Frank De Bleeckere,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/38133,,,Argentina,Ivory Coast,2:1,national_team_competition
3970160,FIWC,2021,Round of 16,2022-12-03,3379,3505,3,1,,,Louis van Gaal,Gregg Berhalter,Khalifa International Stadium,44846,Wilton Pereira Sampaio,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970160,,,Netherlands,United States,3:1,national_team_competition
3970161,FIWC,2021,Round of 16,2022-12-04,3299,3499,3,0,,,Gareth Southgate,Aliou Cissé,Al-Bayt Stadium,65985,Iván Barton,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970161,,,England,Senegal,3:0,national_team_competition
